51,17.67,29.64,29.689,18.479,29.689,18.479,29.689,18.479
51,16,15.085,17.092,13.426,17.008,13.426,17.533,34.502
51,15,25.858,26.535,17.714,24.018,16.907,16.983,13.024
51,16,25.947,25.968,17.901,21.523,16.34,16.105,7.6969
51,16.33,27.457,27.787,18.195,22.273,16.044,16.141,6.4375
51,16.33,26.177,25.845,17.766,19.794,15.533,16.198,4.9416
51,18,16.863,18.762,13.431,18.463,13.425,16.064,10.163
51,18,30.447,29.309,18,22.508,15.29,16.333,5.0656
51,18,15.405,17.486,13.354,17.461,13.351,16.746,6.2731
51,18,15.489,17.571,13.347,17.582,13.343,17.166,4.3492
51,18,15.573,17.655,13.342,17.701,13.337,17.391,3.3736
51,18,15.657,17.74,13.34,17.819,13.333,17.535,2.7979
51,20,15.74,17.824,13.341,17.935,13.333,17.639,2.4299
51,20,21.794,22.99,13.908,22.354,13.879,17.715,4.8264
51,22,20.556,22.491,13.464,22.373,13.457,18.351,4.9067
51,22,21.14,22.649,13.868,21.815,13.811,18.896,4.9639
51,31,20.369,22.281,13.341,22.477,13.332,19.035,2.8472
51,31,29.126,30.554,14.283,29.878,14.211,20.645,9.7867
51,38,30.025,31.451,13.367,31.681,13.359,23.099,8.4699
51,38,38.432,38.39,13.723,38.053,13.69,31.154,9.636
51,48,37.723,38.661,13.405,38.953,13.395,34.953,8.8712
61,5,38.893,39.992,25.065,39.992,25.065,39.992,25.065
61,14.67,9.2464,11.364,13.815,10.067,13.78,4.9253,78.317
61,13,40.758,41.368,22.186,27.714,18.266,6.4871,14.595
61,13,42.473,43.594,24.082,24.229,17.788,9.3906,7.9388
61,11,12.957,15.521,13.923,13.212,13.811,13.699,9.9911
61,11,34.103,36.126,21.225,17.739,16.146,10.916,5.5431
61,9.67,11.386,14.019,13.902,11.697,13.772,12.585,5.9516
61,9.67,31.388,33.915,20.13,16.38,15.675,10.852,4.6752
61,16.67,10.361,13.071,13.891,10.735,13.748,11.622,4.3418
61,16.67,39.246,41.766,22.507,20.055,15.932,10.73,5.055
61,22,15.343,18.318,13.905,16.053,13.738,13.173,3.5711
61,22,21.309,24.422,14.463,20.7,14.123,15.49,5.5788
61,20,19.497,22.472,13.915,20.593,13.723,17.118,3.2287
61,20,20.714,23.726,14.608,19.346,14.108,17.723,3.4094
61,29,17.917,21.002,13.907,19.315,13.687,17.964,2.2322
61,29,26.62,29.648,14.42,27.381,14.049,21.845,5.1529
61,29,25.24,28.04,13.984,26.902,13.739,23.431,3.3842
61,29,25.651,28.47,14.462,27.767,14.147,24.918,4.053
61,36,26.574,29.472,13.938,29.148,13.726,26.144,3.9003
61,36,31.507,33.89,14.251,33.544,13.931,30.468,3.9903
61,35,32.728,35.325,14.058,35.571,13.797,33.363,4.2989
108,21,47.541,46.386,19.506,46.386,19.506,46.386,19.506
108,28,19.547,21.1,13.395,20.937,13.394,20.784,49.82
108,19.67,53.672,52.057,19.717,44.702,18.046,21.914,19.318
108,26.33,40.082,38.277,18.708,26.6,16.629,22.352,9.8511
108,25.67,46.15,44.69,18.785,33.048,16.238,23.094,6.1509
108,25.67,43.129,40.954,18.328,29.118,15.783,24.211,5.9088
108,32,25.632,26.837,13.356,26.62,13.352,26.456,10.167
108,32,52.919,51.575,19.982,38.125,16.484,23.46,10.761
108,41.33,30.882,31.827,13.359,31.661,13.354,28.137,7.5153
108,41.33,68.446,65.542,23.258,49.18,18.452,26.255,17.174
108,45,41.104,41.401,13.415,41.192,13.406,34.754,9.7598
108,45,43.849,43.286,14.327,41.574,14.247,35.619,18.186
108,65,46.823,46.657,13.42,46.695,13.412,39.783,8.9896
108,65,63.832,60.574,14.885,60.773,14.832,55.907,18.044
108,65,68.723,66.368,13.767,66.456,13.742,64.903,17.169
108,65,67.103,64.963,13.808,64.828,13.759,64.833,7.7177
108,65,67.139,64.994,13.79,64.926,13.723,65.292,4.9147
108,65,67.198,65.049,13.775,65.025,13.692,65.582,3.6338
108,65,67.258,65.103,13.764,65.12,13.667,65.824,2.9165
108,65,67.318,65.157,13.758,65.211,13.649,66.039,2.4698
108,65,67.377,65.211,13.755,65.299,13.635,66.237,2.1752
112,9,10.04,12.752,13.794,12.752,13.794,12.752,13.794
112,8,7.9483,10.626,13.415,10.597,13.414,8.956,16.905
112,7.67,18.931,19.034,17.514,18.938,17.506,8.4825,20.715
112,8.33,22.68,21.99,18.795,19.026,17.692,7.9576,12.389
112,3.67,19.537,19.398,17.674,14.998,16.315,8.1548,8.8172
112,3.67,16.358,16.595,16.665,11.651,15.556,7.1917,7.0351
112,5.33,6.8555,9.4351,13.518,8.7313,13.496,7.736,6.134
112,5.33,21.943,20.778,17.604,13.964,15.751,6.394,5.7873
112,5.33,7.4872,10.001,13.524,9.0543,13.49,6.9031,4.156
112,5.33,18.755,19.022,16.236,12.687,14.946,5.9566,4.0069
112,7,7.442,9.9899,13.538,8.859,13.496,6.4503,3.2567
112,7,7.9679,10.485,13.64,9.2013,13.59,6.4822,3.1912
112,8,8.4143,10.926,13.551,9.6967,13.498,6.6266,2.3684
112,8,9.0549,11.572,13.541,10.477,13.495,6.837,2.0346
112,8,9.1048,11.613,13.578,10.275,13.511,6.9725,1.9892
112,8,10.093,11.758,13.78,10.747,13.734,6.747,2.7833
112,12,9.2055,11.782,13.62,10.343,13.541,7.2156,1.8773
112,12,11.664,13.335,13.777,12.292,13.717,7.4015,2.7881
112,22,10.819,13.086,13.376,12.473,13.361,8.0486,2.4354
112,22,22.734,23.73,13.745,23.022,13.686,10.179,6.9436
112,21,20.919,22.698,13.349,22.507,13.343,14.11,5.439
123,5,30.915,32.095,21.825,32.095,21.825,32.095,21.825
123,10.33,5.6256,8.4144,13.495,8.2065,13.494,4.9396,60.889
123,15,38.223,37.955,22.556,27.563,19.332,5.4489,17.596
123,15,40,42.255,20.773,31.614,17.99,10.654,20.043
123,7.67,13.194,15.334,13.448,14.186,13.422,10.749,9.2926
123,7.67,9.1105,11.863,13.653,9.9557,13.584,9.0969,6.3321
123,1.33,7.3804,10.184,13.478,9.159,13.452,8.4182,4.6345
123,1.33,6.9555,10.233,13.734,7.9203,13.641,6.574,3.8422
123,5.67,4.1508,7.0773,13.479,6.2294,13.459,4.9465,3.6077
123,5.67,7.8313,10.926,13.762,9.1253,13.699,5.692,3.1443
123,6,5.1885,7.8367,13.412,7.2172,13.395,5.1116,2.654
