ground truth,base model mu,source model mu,adapted model mu,target model mu
0.93333,0.5770959854125977,0.8598480517850655,0.859848051785,0.859848051785
0.96667,0.6703035831451416,0.883942465489552,0.937456265532,0.894758858449
0.93333,0.2789662778377533,0.9005527959618274,0.956254435475,0.902010630971
0.96667,0.5021770000457764,0.8637752209095844,0.916639670907,0.9122479852
0.96667,0.5851576328277588,0.8750632930244189,0.942995013286,0.935305133565
0.96667,0.054806023836135864,0.8973272823289573,0.954144239069,0.90718909126
0.93333,0.5753304958343506,0.8750616459173557,0.876477743611,0.7830358177
0.86667,0.528717041015625,0.9206822713657683,0.922811002786,0.887018307867
0.86667,0.5787795782089233,0.8498582825061227,0.848796189338,0.871717215848
0.86667,0.4156823754310608,0.9068839306500678,0.905157372262,0.866633006714
