ID,base model error,source model error,adapted model error,target model error
1,0.262227254505,0.083795766979,0.0402628115337,0.053297004466
2,0.366773265788,0.0811355782108,0.0634986406509,0.0526466359157
3,0.177570427115,0.0608342102288,0.0476952329681,0.0398949861032
4,0.592102661618,0.110763936432,0.0850570280731,0.0519699238529
5,0.416130679405,0.0964972871274,0.0713086084284,0.0338883267003
6,0.564390264528,0.0938098790804,0.0634523780229,0.0626462957449
7,0.301319217682,0.0468014303582,0.0309723338317,0.0544274060832
8,1.00540630275,0.0532604365772,0.0515692773928,0.0576738882333
9,0.320278555278,0.112152480528,0.0950506818706,0.104638698966
10,0.324546354312,0.0887826499593,0.0729294276697,0.0695200568703
